load_step_names,image_names,Fh [kN],u [mm],Fv_total [kN],Fv_s [kN],Fv_n [kN],lv1 [mm],lv2 [mm],lv3 [mm],lv4 [mm],lv5 [mm],lv6 [mm],lv7 [mm],lv8 [mm],lv9 [mm],lv10 [mm],lv11 [mm],lv12 [mm],lv13 [mm],lv14 [mm]
RS3_LS20_to_LS21,LS20_to_LS21_RS3_0076,-45.25,-3.253949144,-82.11,-19.21,-62.9,-2.477,-3.354,-2.631,0.1189,-0.1019,-0.1292,-0.06745,-0.7595,-0.08253,0.1253,0.1321,0.2397,0.01034,-0.05324
RS3_LS20_to_LS21,LS20_to_LS21_RS3_0077,-45.73,-3.360383798,-82.12,-18.99,-63.13,-2.596,-3.455,-2.644,0.1867,-0.1038,-0.1306,-0.06855,-0.7704,-0.0795,0.1273,0.1327,0.2375,0.01016,-0.05549
RS3_LS20_to_LS21,LS20_to_LS21_RS3_0078,-46.15,-3.460668327,-82.12,-18.81,-63.31,-2.706,-3.558,-2.657,0.2526,-0.1056,-0.1319,-0.06946,-0.7809,-0.07697,0.1295,0.1333,0.2353,0.01007,-0.05775
RS3_LS20_to_LS21,LS20_to_LS21_RS3_0079,-45.8,-3.557377266,-82.03,-18.85,-63.18,-2.795,-3.644,-2.676,0.307,-0.1068,-0.1331,-0.07027,-0.7917,-0.07617,0.1321,0.1338,0.2332,0.00998,-0.05974
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0001,-43.26,-3.560527224,-82.08,-20.09,-61.99,-2.884,-3.658,-2.722,0.2669,-0.1075,-0.1338,-0.07001,-0.8051,-0.08191,0.135,0.1342,0.2309,0.01009,-0.06118
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0002,-39.74,-3.458547201,-82.11,-21.85,-60.26,-2.908,-3.63,-2.732,0.1847,-0.1076,-0.134,-0.06942,-0.8012,-0.09212,0.1371,0.1335,0.2306,0.00965,-0.06117
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0003,-36.17,-3.328390956,-82.12,-23.59,-58.53,-2.847,-3.489,-2.748,0.07352,-0.1066,-0.1339,-0.06784,-0.7971,-0.1034,0.1397,0.1322,0.2306,0.00911,-0.06017
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0004,-33.1,-3.194419897,-82.14,-25.09,-57.05,-2.77,-3.345,-2.761,-0.03525,-0.1044,-0.1333,-0.06604,-0.7946,-0.1115,0.1415,0.1299,0.2311,0.00872,-0.05876
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0005,-30.29,-3.070897625,-82.13,-26.44,-55.69,-2.74,-3.198,-2.772,-0.138,-0.1024,-0.1328,-0.06471,-0.7926,-0.1179,0.1423,0.127,0.2321,0.00809,-0.05747
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0006,-27.6,-2.934567597,-82.14,-27.74,-54.4,-2.622,-3.058,-2.78,-0.2349,-0.1002,-0.1323,-0.06357,-0.7907,-0.1232,0.1429,0.124,0.2339,0.00753,-0.05603
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0007,-24.95,-2.802064704,-82.12,-28.99,-53.13,-2.507,-2.921,-2.786,-0.3262,-0.09798,-0.132,-0.06314,-0.7888,-0.1281,0.1433,0.1209,0.2355,0.00672,-0.05489
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0008,-22.38,-2.670975559,-82.13,-30.24,-51.89,-2.386,-2.783,-2.789,-0.4137,-0.09567,-0.1318,-0.06295,-0.7861,-0.1323,0.1437,0.1181,0.2375,0.00584,-0.0537
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0009,-19.89,-2.53960409,-82.01,-31.35,-50.66,-2.261,-2.652,-2.79,-0.4926,-0.09326,-0.1317,-0.06268,-0.7825,-0.1357,0.1444,0.1154,0.2402,0.00533,-0.0523
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0010,-17.41,-2.416475331,-82.11,-32.62,-49.49,-2.143,-2.525,-2.794,-0.572,-0.09124,-0.132,-0.0631,-0.7777,-0.1394,0.1452,0.1124,0.2432,0.00431,-0.05123
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0011,-14.97,-2.28533964,-81.96,-33.86,-48.1,-2.025,-2.403,-2.791,-0.6474,-0.0892,-0.1324,-0.0635,-0.7708,-0.1426,0.1464,0.1095,0.247,0.00358,-0.05005
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0012,-12.77,-2.158085745,-82.12,-34.85,-47.27,-1.917,-2.285,-2.788,-0.7105,-0.08712,-0.1326,-0.06378,-0.7642,-0.1453,0.1477,0.1068,0.2513,0.00319,-0.04884
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0013,-10.49,-2.033209211,-82.09,-35.94,-46.15,-1.802,-2.16,-2.779,-0.7761,-0.08533,-0.1333,-0.06444,-0.7549,-0.1478,0.1497,0.1037,0.2563,0.00274,-0.0477
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0014,-8.258,-1.899444195,-82.12,-37.04,-45.08,-1.692,-2.037,-2.769,-0.8369,-0.08345,-0.1338,-0.06524,-0.7443,-0.1501,0.1521,0.1007,0.2622,0.0027,-0.04636
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0015,-6.091,-1.779932982,-82.11,-38.08,-44.03,-1.58,-1.917,-2.76,-0.8932,-0.08201,-0.1351,-0.067,-0.7331,-0.1528,0.154,0.09722,0.2675,0.00214,-0.04554
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0016,-3.989,-1.656449533,-82.15,-39.11,-43.04,-1.468,-1.796,-2.749,-0.9435,-0.08046,-0.1362,-0.0685,-0.7206,-0.1549,0.1562,0.094,0.2734,0.00207,-0.0445
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0017,-1.889,-1.534045552,-82.12,-40.1,-42.02,-1.355,-1.675,-2.737,-0.9912,-0.07901,-0.1376,-0.07042,-0.7073,-0.1572,0.1586,0.09059,0.2794,0.00198,-0.0436
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0018,0.1297,-1.414409928,-82.12,-41.06,-41.06,-1.242,-1.558,-2.723,-1.035,-0.07757,-0.1389,-0.0723,-0.6929,-0.1592,0.1611,0.08737,0.2854,0.00205,-0.04267
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0019,1.896,-1.306689596,-82.16,-41.95,-40.21,-1.143,-1.447,-2.708,-1.073,-0.07622,-0.1399,-0.0738,-0.6789,-0.1609,0.1638,0.08444,0.291,0.00234,-0.04181
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0020,3.651,-1.210381617,-82.12,-42.76,-39.36,-1.05,-1.345,-2.694,-1.107,-0.07509,-0.141,-0.07541,-0.6648,-0.1627,0.1666,0.08144,0.296,0.00242,-0.04116
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0021,5.582,-1.085197772,-82.13,-43.7,-38.43,-0.9413,-1.229,-2.678,-1.142,-0.07375,-0.1421,-0.07706,-0.6477,-0.1648,0.17,0.07812,0.3015,0.00262,-0.04051
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0022,7.544,-0.963933018,-82.14,-44.64,-37.5,-0.8376,-1.108,-2.659,-1.175,-0.07252,-0.1432,-0.07838,-0.6292,-0.1667,0.1743,0.07477,0.3072,0.00291,-0.03979
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0023,9.51,-0.843491447,-82.14,-45.6,-36.54,-0.7262,-0.9861,-2.638,-1.208,-0.07127,-0.144,-0.07955,-0.6092,-0.1689,0.1796,0.07142,0.3127,0.00314,-0.03924
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0024,11.49,-0.714562986,-82.12,-46.54,-35.58,-0.6102,-0.8605,-2.613,-1.237,-0.07002,-0.1446,-0.08039,-0.5873,-0.1708,0.1856,0.06826,0.3181,0.00349,-0.03852
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0025,13.49,-0.593871652,-82.13,-47.5,-34.63,-0.4908,-0.7301,-2.583,-1.265,-0.06898,-0.1451,-0.08125,-0.5641,-0.1728,0.192,0.06511,0.3233,0.00387,-0.03785
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0026,15.42,-0.457966174,-82.14,-48.44,-33.7,-0.3708,-0.6003,-2.55,-1.291,-0.06799,-0.1457,-0.08227,-0.5408,-0.1749,0.1989,0.06175,0.3276,0.00389,-0.03749
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0027,17.28,-0.320644823,-82.13,-49.33,-32.8,-0.2469,-0.4665,-2.518,-1.313,-0.06695,-0.1459,-0.08289,-0.517,-0.1767,0.2058,0.05858,0.3315,0.00413,-0.03686
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0028,19.05,-0.183818894,-82.13,-50.19,-31.94,-0.121,-0.3337,-2.486,-1.332,-0.06598,-0.1463,-0.08365,-0.4943,-0.1785,0.2122,0.05521,0.3342,0.00397,-0.03653
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0029,20.73,-0.053661896,-82.12,-50.98,-31.14,0.00469,-0.2018,-2.456,-1.347,-0.0651,-0.1464,-0.08446,-0.4748,-0.1803,0.216,0.05204,0.3362,0.0039,-0.0361
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0030,22.32,0.080923318,-81.79,-51.63,-30.16,0.1331,-0.06525,-2.421,-1.358,-0.06421,-0.1468,-0.08529,-0.4566,-0.1817,0.2165,0.04886,0.3374,0.00357,-0.03571
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0031,23.88,0.219213425,-82.12,-52.5,-29.62,0.2584,0.06796,-2.39,-1.367,-0.06331,-0.1469,-0.08625,-0.4429,-0.1832,0.2121,0.04586,0.3386,0.00306,-0.03547
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0032,25.39,0.358423317,-82.12,-53.23,-28.89,0.3859,0.2062,-2.354,-1.371,-0.06227,-0.1468,-0.08682,-0.4295,-0.184,0.2047,0.04309,0.3398,0.00276,-0.03513
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0033,26.82,0.488276496,-82.12,-53.9,-28.22,0.5161,0.3409,-2.318,-1.374,-0.06142,-0.147,-0.08779,-0.4174,-0.1851,0.1954,0.04021,0.341,0.0023,-0.03496
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0034,28.22,0.629239579,-82.13,-54.6,-27.53,0.6494,0.4786,-2.28,-1.373,-0.06044,-0.1468,-0.08832,-0.4066,-0.1857,0.1853,0.03773,0.3422,0.00218,-0.03466
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0035,29.56,0.769307406,-82.12,-55.23,-26.89,0.784,0.615,-2.242,-1.37,-0.06014,-0.147,-0.08936,-0.3958,-0.1866,0.1745,0.03513,0.3427,0.00172,-0.03454
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0036,30.86,0.910506839,-82.12,-55.86,-26.26,0.9207,0.7511,-2.204,-1.366,-0.05996,-0.1469,-0.0903,-0.3815,-0.1874,0.1639,0.0326,0.3431,0.00126,-0.03452
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0037,32.13,1.055849239,-82.17,-56.51,-25.66,1.058,0.8893,-2.162,-1.357,-0.05983,-0.1469,-0.09109,-0.3637,-0.1877,0.1552,0.03031,0.3436,0.00104,-0.03466
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0038,33.33,1.199288557,-82.13,-57.06,-25.07,1.198,1.026,-2.121,-1.347,-0.05979,-0.1469,-0.09214,-0.3439,-0.1883,0.1486,0.02805,0.3438,0.00032,-0.03534
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0039,34.52,1.339144922,-82.13,-57.63,-24.5,1.339,1.165,-2.076,-1.335,-0.05975,-0.1466,-0.09284,-0.3196,-0.1883,0.1442,0.02618,0.3445,0.00016,-0.03551
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0040,35.67,1.476728008,-82.13,-58.18,-23.95,1.477,1.305,-2.03,-1.322,-0.05981,-0.1466,-0.09418,-0.2942,-0.1889,0.141,0.02412,0.3444,-0.00067,-0.03571
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0041,36.81,1.618617012,-82.11,-58.73,-23.38,1.606,1.444,-1.983,-1.306,-0.0597,-0.1465,-0.09513,-0.2688,-0.1891,0.1386,0.02247,0.3447,-0.0011,-0.03554
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0042,37.93,1.75484056,-82.12,-59.27,-22.85,1.733,1.583,-1.939,-1.289,-0.05961,-0.1465,-0.09629,-0.2437,-0.1894,0.1366,0.02087,0.3447,-0.00166,-0.03526
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0043,39.02,1.893396337,-82.12,-59.79,-22.33,1.859,1.72,-1.892,-1.273,-0.05966,-0.1466,-0.0978,-0.2179,-0.1901,0.1347,0.01943,0.3447,-0.00238,-0.03498
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0044,40.1,2.043761167,-82.11,-60.3,-21.81,1.982,1.858,-1.842,-1.253,-0.05951,-0.1465,-0.09903,-0.1904,-0.1906,0.1332,0.01839,0.3449,-0.00287,-0.03431
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0045,41.16,2.179529534,-82.13,-60.83,-21.3,2.117,2.001,-1.789,-1.185,-0.05935,-0.1464,-0.1004,-0.1629,-0.1912,0.1319,0.01754,0.345,-0.00339,-0.033
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0046,42.19,2.319411708,-82.13,-61.32,-20.81,2.245,2.137,-1.734,-1.165,-0.05934,-0.1467,-0.102,-0.1383,-0.1921,0.1308,0.01668,0.345,-0.00438,-0.03137
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0047,43.22,2.465957331,-82.12,-61.81,-20.31,2.383,2.277,-1.677,-1.145,-0.05925,-0.1468,-0.1036,-0.1178,-0.193,0.13,0.01615,0.3459,-0.00524,-0.02965
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0048,44.2,2.608831371,-82.14,-62.28,-19.86,2.518,2.419,-1.619,-1.125,-0.05924,-0.1468,-0.1052,-0.09883,-0.194,0.1294,0.01587,0.3475,-0.00616,-0.02841
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0049,45.12,2.746031764,-82.12,-62.72,-19.4,2.65,2.558,-1.559,-1.106,-0.05908,-0.1467,-0.1065,-0.08313,-0.195,0.1291,0.01588,0.3489,-0.00719,-0.02731
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0050,46.01,2.898922445,-82.13,-63.15,-18.98,2.778,2.699,-1.496,-1.089,-0.05919,-0.1471,-0.1083,-0.07059,-0.1961,0.1284,0.01566,0.3505,-0.00879,-0.02662
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0051,46.83,3.043672563,-82.12,-63.55,-18.57,2.91,2.84,-1.431,-1.073,-0.05903,-0.1471,-0.1094,-0.06,-0.1968,0.1283,0.016,0.3536,-0.00997,-0.0255
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0052,47.55,3.188792403,-82.11,-63.89,-18.22,3.043,2.981,-1.364,-1.06,-0.05912,-0.1477,-0.1112,-0.05173,-0.198,0.1278,0.01643,0.3567,-0.01227,-0.02479
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0053,48.17,3.336293079,-82.13,-64.21,-17.92,3.176,3.126,-1.291,-1.052,-0.05907,-0.1481,-0.1126,-0.04271,-0.1985,0.1277,0.01825,0.3613,-0.01437,-0.02397
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0054,48.67,3.496405098,-82.13,-64.44,-17.69,3.307,3.273,-1.215,-1.046,-0.05911,-0.1487,-0.1144,-0.03579,-0.199,0.1275,0.02052,0.3672,-0.01662,-0.02345
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0055,49.11,3.64145675,-82.13,-64.65,-17.48,3.434,3.422,-1.135,-1.043,-0.05906,-0.1494,-0.116,-0.0296,-0.1989,0.1275,0.02329,0.3742,-0.01858,-0.02269
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0056,49.47,3.798564127,-82.13,-64.82,-17.31,3.571,3.573,-1.052,-1.043,-0.05912,-0.1502,-0.1183,-0.02363,-0.1987,0.1273,0.02631,0.3825,-0.02064,-0.02203
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0057,49.75,3.953079507,-82.16,-65,-17.16,3.704,3.724,-0.961,-1.048,-0.05924,-0.1511,-0.1207,-0.02145,-0.1987,0.1269,0.0299,0.391,-0.0233,-0.02156
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0058,49.97,4.11146426,-82.14,-65.06,-17.08,3.834,3.878,-0.8219,-1.055,-0.05923,-0.1519,-0.1231,-0.02217,-0.1978,0.1268,0.03388,0.3988,-0.0254,-0.0214
RS3_LS21_to_LS22,LS21_to_LS22_RS3_0059,50.1,4.265603489,-82.11,-65.11,-17,3.968,4.034,-0.7257,-1.066,-0.05923,-0.1528,-0.1255,-0.02171,-0.1964,0.1267,0.03862,0.4058,-0.02755,-0.02134
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0000,47.04,4.288263642,-82.02,-63.62,-18.4,4.058,4.118,-0.739,-1.131,-0.05935,-0.1543,-0.1246,-0.05157,-0.1939,0.1241,0.04411,0.4327,-0.02802,-0.02487
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0001,44.36,4.227241996,-82.13,-62.37,-19.76,4.054,4.118,-0.7941,-1.143,-0.0594,-0.1543,-0.1241,-0.06014,-0.1936,0.1235,0.04527,0.4327,-0.02808,-0.02556
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0002,41.45,4.095154502,-82.12,-60.96,-21.16,3.926,4.001,-0.8948,-1.17,-0.05943,-0.1544,-0.123,-0.08419,-0.1933,0.1222,0.04689,0.4336,-0.02719,-0.02646
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0003,39.15,3.953292065,-82.14,-59.85,-22.29,3.809,3.877,-0.9938,-1.199,-0.05944,-0.1544,-0.1214,-0.1125,-0.1932,0.1211,0.04834,0.4354,-0.02528,-0.02724
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0004,37.14,3.82198781,-82.13,-58.88,-23.25,3.685,3.752,-1.088,-1.227,-0.05943,-0.1543,-0.1193,-0.1449,-0.193,0.1205,0.04979,0.4381,-0.023,-0.02826
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0005,35.25,3.683025058,-82.12,-57.98,-24.14,3.565,3.626,-1.18,-1.256,-0.05933,-0.154,-0.1171,-0.1779,-0.193,0.1202,0.05143,0.4413,-0.02057,-0.02957
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0006,33.42,3.541090968,-82.12,-57.1,-25.02,3.447,3.501,-1.268,-1.283,-0.05941,-0.154,-0.1151,-0.2107,-0.1933,0.1199,0.05291,0.4442,-0.01852,-0.03106
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0007,31.65,3.401329449,-82.13,-56.25,-25.88,3.32,3.373,-1.351,-1.311,-0.05942,-0.154,-0.1132,-0.244,-0.1939,0.1193,0.05445,0.4469,-0.01661,-0.03214
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0008,29.9,3.261771767,-82.09,-55.38,-26.71,3.195,3.244,-1.43,-1.335,-0.05932,-0.1537,-0.1109,-0.2797,-0.194,0.1187,0.05642,0.4503,-0.0144,-0.03246
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0009,28.2,3.124073761,-82.11,-54.58,-27.53,3.065,3.104,-1.504,-1.361,-0.05954,-0.1537,-0.1091,-0.3114,-0.1943,0.1183,0.05833,0.4537,-0.01251,-0.03304
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0010,26.52,2.985292281,-82.11,-53.76,-28.35,2.931,2.965,-1.569,-1.384,-0.05945,-0.1533,-0.1069,-0.3421,-0.1944,0.1183,0.0607,0.4577,-0.01016,-0.03333
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0011,24.83,2.844459388,-82.12,-52.96,-29.16,2.803,2.828,-1.637,-1.405,-0.05955,-0.1532,-0.1053,-0.3648,-0.1946,0.118,0.06304,0.4614,-0.0081,-0.03366
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0012,23.16,2.70822725,-82.13,-52.16,-29.97,2.674,2.689,-1.705,-1.424,-0.05943,-0.1529,-0.1034,-0.3809,-0.1945,0.1179,0.06581,0.4654,-0.00569,-0.03366
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0013,21.48,2.572884036,-82.12,-51.36,-30.76,2.546,2.549,-1.769,-1.442,-0.05896,-0.1526,-0.1016,-0.3872,-0.1945,0.1179,0.06872,0.4693,-0.00323,-0.03363
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0014,19.77,2.427535471,-82.13,-50.53,-31.6,2.421,2.411,-1.832,-1.457,-0.05695,-0.1524,-0.0998,-0.3884,-0.1943,0.1178,0.07171,0.4733,-0.00083,-0.03349
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0015,18.06,2.287139201,-82.11,-49.7,-32.41,2.297,2.273,-1.892,-1.47,-0.05462,-0.1522,-0.0984,-0.3902,-0.1943,0.1177,0.07476,0.4776,0.00124,-0.03336
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0016,16.33,2.1592139,-82.13,-48.88,-33.25,2.168,2.135,-1.949,-1.481,-0.05182,-0.152,-0.09682,-0.3918,-0.1941,0.1178,0.07806,0.482,0.00348,-0.03301
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0017,14.59,2.021211806,-82.12,-48.03,-34.09,2.047,2,-2.004,-1.49,-0.04901,-0.1518,-0.09528,-0.4005,-0.1937,0.1179,0.08146,0.4862,0.0056,-0.03254
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0018,12.85,1.886061282,-82.13,-47.2,-34.93,1.924,1.864,-2.057,-1.496,-0.04634,-0.1518,-0.09375,-0.4125,-0.1933,0.1182,0.08481,0.49,0.00729,-0.03221
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0019,11.1,1.749578916,-82.14,-46.37,-35.77,1.802,1.73,-2.107,-1.5,-0.04343,-0.1514,-0.092,-0.4263,-0.1925,0.1186,0.08872,0.4939,0.00927,-0.03158
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0020,9.406,1.623569548,-82.11,-45.52,-36.59,1.681,1.6,-2.153,-1.502,-0.04099,-0.1515,-0.09076,-0.4393,-0.1918,0.1185,0.09209,0.4967,0.01058,-0.03133
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0021,7.78,1.499881628,-82.13,-44.76,-37.37,1.567,1.474,-2.197,-1.503,-0.03836,-0.1515,-0.08966,-0.4556,-0.1913,0.1186,0.09541,0.4989,0.01186,-0.03114
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0022,6.014,1.373585794,-82.16,-43.94,-38.22,1.45,1.344,-2.24,-1.5,-0.03557,-0.1514,-0.08811,-0.4719,-0.1901,0.1186,0.0992,0.5013,0.01345,-0.03078
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0023,4.228,1.244258767,-82.11,-43.05,-39.06,1.328,1.211,-2.284,-1.497,-0.03313,-0.1517,-0.08718,-0.4895,-0.1895,0.1182,0.1028,0.5031,0.01438,-0.03087
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0024,2.442,1.113440471,-82.13,-42.2,-39.93,1.213,1.08,-2.325,-1.49,-0.03093,-0.1518,-0.08591,-0.5085,-0.1883,0.1179,0.1066,0.5042,0.01551,-0.03075
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0025,0.762,0.988445929,-82.13,-41.38,-40.75,1.097,0.9546,-2.362,-1.482,-0.02908,-0.1518,-0.08468,-0.5267,-0.1871,0.1178,0.1105,0.5048,0.01637,-0.03064
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0026,-0.8451,0.874131409,-82.14,-40.62,-41.52,0.991,0.837,-2.394,-1.472,-0.02759,-0.1516,-0.08326,-0.5447,-0.1855,0.1179,0.1142,0.5054,0.0175,-0.03045
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0027,-2.395,0.763449005,-82.12,-39.86,-42.26,0.8884,0.7234,-2.424,-1.464,-0.02644,-0.1516,-0.08212,-0.5622,-0.1842,0.1179,0.1176,0.5055,0.01813,-0.03045
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0028,-4.017,0.658602544,-82.17,-39.12,-43.05,0.7801,0.6059,-2.453,-1.454,-0.02566,-0.1514,-0.08102,-0.5803,-0.1829,0.1178,0.1212,0.5053,0.01863,-0.0306
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0029,-5.732,0.528932862,-82.15,-38.27,-43.88,0.6679,0.4797,-2.481,-1.44,-0.02504,-0.1508,-0.07936,-0.5987,-0.181,0.1177,0.1251,0.5053,0.01931,-0.03074
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0030,-7.466,0.407082832,-82.14,-37.44,-44.7,0.5494,0.3484,-2.509,-1.424,-0.02472,-0.1501,-0.07769,-0.6164,-0.179,0.1172,0.1291,0.5049,0.01973,-0.03114
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0031,-9.172,0.279501376,-82.11,-36.59,-45.52,0.4344,0.2167,-2.539,-1.405,-0.0246,-0.1492,-0.07575,-0.6332,-0.1768,0.1166,0.1332,0.5039,0.02004,-0.0318
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0032,-10.84,0.154624248,-82.1,-35.76,-46.34,0.3146,0.08272,-2.572,-1.384,-0.0248,-0.1484,-0.07401,-0.6504,-0.175,0.1157,0.1371,0.5016,0.01979,-0.03288
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0033,-12.5,0.025638635,-82.13,-34.99,-47.14,0.1937,-0.05059,-2.601,-1.36,-0.0252,-0.1473,-0.07196,-0.6674,-0.1729,0.1151,0.1412,0.499,0.01971,-0.03373
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0034,-14.13,-0.102594672,-82.14,-34.22,-47.92,0.07745,-0.1827,-2.627,-1.338,-0.02648,-0.1461,-0.06983,-0.6842,-0.1707,0.1145,0.1452,0.4957,0.01926,-0.03464
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0035,-15.76,-0.252893526,-82.12,-33.42,-48.7,-0.03847,-0.3188,-2.653,-1.307,-0.02852,-0.1452,-0.06804,-0.701,-0.1689,0.114,0.1489,0.4913,0.01806,-0.03575
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0036,-17.37,-0.376075897,-82.17,-32.64,-49.53,-0.1409,-0.4513,-2.676,-1.272,-0.03061,-0.144,-0.06573,-0.7169,-0.1665,0.1141,0.153,0.487,0.01725,-0.03652
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0037,-18.95,-0.512906747,-82.13,-31.9,-50.23,-0.2388,-0.5879,-2.694,-1.237,-0.03293,-0.1431,-0.06397,-0.7314,-0.1643,0.114,0.1566,0.4819,0.01596,-0.03752
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0038,-20.51,-0.644760772,-82.12,-31.15,-50.97,-0.3358,-0.7309,-2.712,-1.203,-0.03551,-0.1422,-0.06235,-0.7457,-0.1623,0.1141,0.1603,0.4768,0.01465,-0.03857
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0039,-22.01,-0.783733142,-82.07,-30.36,-51.71,-0.4298,-0.8736,-2.73,-1.16,-0.0382,-0.1418,-0.06109,-0.7595,-0.1603,0.1139,0.1638,0.4711,0.013,-0.03983
RS3_LS22_to_LS23,LS22_to_LS23_RS3_0040,-23.53,-0.914231379,-82.12,-29.68,-52.44,-0.5215,-1.016,-2.745,-1.123,-0.0408,-0.1412,-0.05974,-0.7726,-0.158,0.114,0.1677,0.4663,0.01197,-0.04093
