image_names,cumulative deformation(mm),damage_index,times(s)
LS20_to_LS21_RS3_0070,69.41474109900011,3.798889187996301,1252
LS20_to_LS21_RS3_0071,69.51159884300012,3.8025962714215904,1253
LS20_to_LS21_RS3_0072,69.60988532500012,3.806362697955324,1254
LS20_to_LS21_RS3_0073,69.71044143700013,3.810221129894372,1255
LS20_to_LS21_RS3_0074,69.81111044700013,3.8140891683328495,1256
LS20_to_LS21_RS3_0075,69.90714635400013,3.817784270404561,1257
LS20_to_LS21_RS3_0076,70.01033105600013,3.821760142624217,1258
LS20_to_LS21_RS3_0077,70.11676571000012,3.8258676387327584,1259
LS20_to_LS21_RS3_0078,70.21705023900013,3.829743923676805,1260
LS20_to_LS21_RS3_0079,70.31375917800013,3.833487806602157,1261
LS21_to_LS22_RS3_0001,70.31690913600012,3.8336098482763097,1262
LS21_to_LS22_RS3_0002,70.41888915900012,3.8375643453122343,1263
LS21_to_LS22_RS3_0003,70.54904540400011,3.842621205568436,1264
LS21_to_LS22_RS3_0004,70.68301646300011,3.8478380995848047,1265
LS21_to_LS22_RS3_0005,70.80653873500012,3.8526590976631265,1266
LS21_to_LS22_RS3_0006,70.94286876300012,3.857992617008459,1267
LS21_to_LS22_RS3_0007,71.07537165600012,3.86318953149199,1268
LS21_to_LS22_RS3_0008,71.20646080100012,3.8683441288364873,1269
LS21_to_LS22_RS3_0009,71.33783227000012,3.8735233290878353,1270
LS21_to_LS22_RS3_0010,71.46096102900012,3.8783901918475694,1271
LS21_to_LS22_RS3_0011,71.59209672000011,3.8835873496689186,1272
LS21_to_LS22_RS3_0012,71.71935061500011,3.8886446480251426,1273
LS21_to_LS22_RS3_0013,71.8442271490001,3.8936212084134856,1274
LS21_to_LS22_RS3_0014,71.9779921650001,3.898967482453146,1275
LS21_to_LS22_RS3_0015,72.0975033780001,3.903757953416463,1276
LS21_to_LS22_RS3_0016,72.2209868270001,3.9087217445054097,1277
LS21_to_LS22_RS3_0017,72.34339080800011,3.913656605282849,1278
LS21_to_LS22_RS3_0018,72.4630264320001,3.918493998526769,1279
LS21_to_LS22_RS3_0019,72.5707467640001,3.922861481145544,1280
LS21_to_LS22_RS3_0020,72.66705474300011,3.9267756671971354,1281
LS21_to_LS22_RS3_0021,72.7922385880001,3.931876553900884,1282
LS21_to_LS22_RS3_0022,72.9135033420001,3.936831699700598,1283
LS21_to_LS22_RS3_0023,73.0339449130001,3.9417666034313337,1284
LS21_to_LS22_RS3_0024,73.1628733740001,3.9470638205255084,1285
LS21_to_LS22_RS3_0025,73.2835647080001,3.9520360587067165,1286
LS21_to_LS22_RS3_0026,73.4194701860001,3.9576504191803537,1287
LS21_to_LS22_RS3_0027,73.5567915370001,3.963339495220016,1288
LS21_to_LS22_RS3_0028,73.69361746600009,3.9690239868949946,1289
LS21_to_LS22_RS3_0029,73.8237744640001,3.974445926226391,1290
LS21_to_LS22_RS3_0030,73.9583596780001,3.9800669497093026,1291
LS21_to_LS22_RS3_0031,74.0966497850001,3.9858579151163456,1292
