image_names,cumulative deformation(mm),degraded stiff(KN/mm),times(s)
LS39_to_LS40_RS3_0025,314.820369314,3.2502084040749186,2342
LS39_to_LS40_RS3_0026,315.16010669,3.2478644921708444,2343
LS39_to_LS40_RS3_0027,315.50194468800004,3.2455060876814392,2344
LS39_to_LS40_RS3_0028,315.85062447800004,3.2431004803852574,2345
LS39_to_LS40_RS3_0029,316.194214319,3.2407299896022863,2346
LS39_to_LS40_RS3_0030,316.53988393900005,3.238345150033752,2347
LS39_to_LS40_RS3_0031,316.886811494,3.2359516317356185,2348
LS39_to_LS40_RS3_0032,317.232335479,3.2335677969302754,2349
LS39_to_LS40_RS3_0033,317.586293377,3.231125774976638,2350
LS39_to_LS40_RS3_0034,317.938170107,3.2286981113915347,2351
LS39_to_LS40_RS3_0035,318.276620019,3.2263630819431715,2352
LS39_to_LS40_RS3_0036,318.622627208,3.223975913422766,2353
LS39_to_LS40_RS3_0037,318.97085398999997,3.2215734315137774,2354
LS39_to_LS40_RS3_0038,319.319063564,3.2191710683260095,2355
LS39_to_LS40_RS3_0039,319.66197293399995,3.2168052722401486,2356
LS39_to_LS40_RS3_0040,320.01090407999993,3.2143979307917596,2357
LS39_to_LS40_RS3_0041,320.36091013399994,3.211983173351387,2358
LS39_to_LS40_RS3_0042,320.7085535869999,3.209584715938623,2359
LS39_to_LS40_RS3_0043,321.0578771759999,3.2071746669523407,2360
LS39_to_LS40_RS3_0044,321.4010367679999,3.2048071445379507,2361
LS39_to_LS40_RS3_0045,321.75699655399995,3.202351311183374,2362
LS39_to_LS40_RS3_0046,322.10792320699994,3.1999302023577627,2363
LS39_to_LS40_RS3_0047,322.46065689299996,3.197496626472419,2364
LS39_to_LS40_RS3_0048,322.803517529,3.195131166611568,2365
LS39_to_LS40_RS3_0049,323.154524209,3.1927095056646677,2366
LS39_to_LS40_RS3_0050,323.51446447399996,3.190226210238588,2367
LS39_to_LS40_RS3_0051,323.86661729099995,3.1877966418774677,2368
LS39_to_LS40_RS3_0052,324.22354113599994,3.185334157298958,2369
LS39_to_LS40_RS3_0053,324.57481717699994,3.182910637979977,2370
LS39_to_LS40_RS3_0054,324.92977069099993,3.1804617470847414,2371
LS39_to_LS40_RS3_0055,325.28701089799995,3.1779970798654325,2372
LS39_to_LS40_RS3_0056,325.6307640609999,3.175625462293338,2373
LS39_to_LS40_RS3_0057,326.00123343799993,3.173069524547927,2374
LS39_to_LS40_RS3_0058,326.3631957039999,3.1705722789575477,2375
LS39_to_LS40_RS3_0059,326.7186823919999,3.1681197095948432,2376
LS39_to_LS40_RS3_0060,327.08755122899987,3.165574814275212,2377
LS40_to_LS41_RS3_0001,327.14618065499985,3.1651703188642317,2378
LS40_to_LS41_RS3_0002,327.37649127199984,3.1635813627029266,2379
LS40_to_LS41_RS3_0003,327.69605101999986,3.161376660040479,2380
LS40_to_LS41_RS3_0004,328.01706359499985,3.159161934051955,2381
LS40_to_LS41_RS3_0005,328.3460928869998,3.1568918992286217,2382
LS40_to_LS41_RS3_0006,328.67878125899983,3.154596619725792,2383
LS40_to_LS41_RS3_0007,329.0094029489998,3.1523155986498654,2384
LS40_to_LS41_RS3_0008,329.34345196199985,3.150010931829471,2385
LS40_to_LS41_RS3_0009,329.6795706149999,3.1476919861743773,2386
LS40_to_LS41_RS3_0010,330.00895490099987,3.145419502180828,2387
LS40_to_LS41_RS3_0011,330.35630752699984,3.143023051238107,2388
LS40_to_LS41_RS3_0012,330.69336008199986,3.1406976624178813,2389
LS40_to_LS41_RS3_0013,331.03387991299985,3.1383483522099453,2390
LS40_to_LS41_RS3_0014,331.36184210299984,3.136085679523537,2391
LS40_to_LS41_RS3_0015,331.69793070099985,3.1337669412235276,2392
LS40_to_LS41_RS3_0016,332.0387683939999,3.1314154380260106,2393
LS40_to_LS41_RS3_0017,332.36507919999985,3.129164158547678,2394
LS40_to_LS41_RS3_0018,332.70104716699984,3.1268462525035727,2395
LS40_to_LS41_RS3_0019,333.0452900189998,3.124471256475184,2396
LS40_to_LS41_RS3_0020,333.38615328799983,3.122119576824044,2397
LS40_to_LS41_RS3_0021,333.7283075849998,3.119758990128489,2398
LS40_to_LS41_RS3_0022,334.0744690479998,3.11737075724281,2399
LS40_to_LS41_RS3_0023,334.4190113539998,3.114993695225087,2400
LS40_to_LS41_RS3_0024,334.7675631159998,3.1125889712181003,2401
LS40_to_LS41_RS3_0025,335.11606942899977,3.1101845607722924,2402
LS40_to_LS41_RS3_0026,335.4602772579998,3.107809806374152,2403
LS40_to_LS41_RS3_0027,335.8079509559998,3.105411140295458,2404
LS40_to_LS41_RS3_0028,336.1538184009998,3.1030249358951294,2405
LS40_to_LS41_RS3_0029,336.4972328019998,3.100655655505637,2406
LS40_to_LS41_RS3_0030,336.8474191579998,3.0982396541279353,2407
LS40_to_LS41_RS3_0031,337.1925878409998,3.0958582706177578,2408
LS40_to_LS41_RS3_0032,337.5396608129998,3.0934637490604557,2409
LS40_to_LS41_RS3_0033,337.8821679489998,3.0911007280624343,2410
LS40_to_LS41_RS3_0034,338.22757401199976,3.088717706823096,2411
LS40_to_LS41_RS3_0035,338.57433178999975,3.0863253598483418,2412
LS40_to_LS41_RS3_0036,338.91916837999975,3.083946267510084,2413
LS40_to_LS41_RS3_0037,339.27927498399976,3.081461824480032,2414
LS40_to_LS41_RS3_0038,339.61436438699974,3.0791499798138133,2415
LS40_to_LS41_RS3_0039,339.95975247299975,3.0767670826011706,2416
LS40_to_LS41_RS3_0040,340.3084902639998,3.074361075145207,2417
LS40_to_LS41_RS3_0041,340.65253135199976,3.0719874711245128,2418
LS40_to_LS41_RS3_0042,341.0061536049998,3.069547764848709,2419
LS40_to_LS41_RS3_0043,341.3513671149998,3.067166072068647,2420
LS40_to_LS41_RS3_0044,341.7099037759998,3.06469246036993,2421
LS40_to_LS41_RS3_0045,342.0535623829998,3.0623214951574216,2422
LS40_to_LS41_RS3_0046,342.4119466999998,3.0598489345085462,2423
LS40_to_LS41_RS3_0047,342.75957031099983,3.057450613989463,2424
LS40_to_LS41_RS3_0048,343.11701439499984,3.0549845401844764,2425
LS40_to_LS41_RS3_0049,343.4684763719998,3.052559738058143,2426
LS40_to_LS41_RS3_0050,343.82956859999985,3.0500684950231762,2427
LS40_to_LS41_RS3_0051,344.19334042399987,3.047558764952616,2428
LS40_to_LS41_RS3_0052,344.54586865199985,3.045126606560566,2429
LS40_to_LS41_RS3_0053,344.91113586299986,3.0426065595345038,2430
LS40_to_LS41_RS3_0054,345.27409223599983,3.0401024554134013,2431
LS40_to_LS41_RS3_0055,345.63052553999984,3.037643355169293,2432
LS40_to_LS41_RS3_0056,345.99375106399987,3.0351373941249387,2433
LS40_to_LS41_RS3_0057,346.36194515299985,3.0325971540183665,2434
LS40_to_LS41_RS3_0058,346.7344086169999,3.030027458692579,2435
LS40_to_LS41_RS3_0059,347.1055239679999,3.027467064251334,2436
LS40_to_LS41_RS3_0060,347.47660026799986,3.0249069392302657,2437
LS41_to_LS42_RS3_0001,347.67665094799986,3.0235267520521845,2438
LS41_to_LS42_RS3_0002,347.68255909799984,3.0234859906167513,2439
LS41_to_LS42_RS3_0003,347.95801696799987,3.021585555085737,2440
LS41_to_LS42_RS3_0004,348.33509846799984,3.018983999063075,2441
LS41_to_LS42_RS3_0005,348.7236944599998,3.016303002399569,2442
LS41_to_LS42_RS3_0006,349.1285541789998,3.0135097992318247,2443
LS41_to_LS42_RS3_0007,349.5313293929998,3.010730977455205,2444
LS41_to_LS42_RS3_0008,349.9279906309998,3.0079943371462123,2445
LS41_to_LS42_RS3_0009,350.3329391869998,3.0052005210753356,2446
LS41_to_LS42_RS3_0010,350.7195191289998,3.0025334335190634,2447
LS41_to_LS42_RS3_0011,351.12220246799984,2.999755245605307,2448
LS41_to_LS42_RS3_0012,351.51075824499986,2.9970745263926317,2449
LS41_to_LS42_RS3_0013,351.90726485199986,2.994338952911922,2450
LS41_to_LS42_RS3_0014,352.3041416959999,2.99160082509668,2451
LS41_to_LS42_RS3_0015,352.69814061799985,2.988882552605318,2452
LS41_to_LS42_RS3_0016,353.09420800899983,2.9829982524180587,2453
LS41_to_LS42_RS3_0017,353.48945755999983,2.9771261027288562,2454
LS41_to_LS42_RS3_0018,353.8693974629998,2.9714814056566596,2455
LS41_to_LS42_RS3_0019,354.25798507699983,2.965708231136904,2456
LS41_to_LS42_RS3_0020,354.65800628499983,2.9597651898196187,2457
LS41_to_LS42_RS3_0021,355.0500295499998,2.9539409724665426,2458
LS41_to_LS42_RS3_0022,355.4502694599998,2.947994681933976,2459
LS41_to_LS42_RS3_0023,355.8503073719998,2.942051392448443,2460
LS41_to_LS42_RS3_0024,356.2432251959998,2.9362138847972736,2461
LS41_to_LS42_RS3_0025,356.6486137579998,2.930191101691432,2462
LS41_to_LS42_RS3_0026,357.0479767689998,2.9242578390855947,2463
LS41_to_LS42_RS3_0027,357.44263569999976,2.9183944641288133,2464
LS41_to_LS42_RS3_0028,357.83503870599975,2.9125646050337304,2465
LS41_to_LS42_RS3_0029,358.2395305209997,2.906555144732694,2466
LS41_to_LS42_RS3_0030,358.6360889829997,2.900663548794148,2467
LS41_to_LS42_RS3_0031,359.0380089799997,2.8946922975188554,2468
LS41_to_LS42_RS3_0032,359.4350161539997,2.8887940351488743,2469
LS41_to_LS42_RS3_0033,359.8326557299997,2.882886377299004,2470
LS41_to_LS42_RS3_0034,360.2372961189997,2.8768747096614486,2471
LS41_to_LS42_RS3_0035,360.63518466299973,2.8709633529399152,2472
LS41_to_LS42_RS3_0036,361.04386150299973,2.864891716494236,2473
LS41_to_LS42_RS3_0037,361.4453661649997,2.858926635774444,2474
LS41_to_LS42_RS3_0038,361.84380610899973,2.8530070870047974,2475
LS41_to_LS42_RS3_0039,362.2427823999997,2.8470795698266826,2476
LS41_to_LS42_RS3_0040,362.64641917799975,2.8410828126526733,2477
LS41_to_LS42_RS3_0041,363.03993621099977,2.835236402663894,2478
LS41_to_LS42_RS3_0042,363.44428073299974,2.8292291306677955,2479
LS41_to_LS42_RS3_0043,363.84499123099977,2.8232758486960954,2480
LS41_to_LS42_RS3_0044,364.25019055299975,2.817255877094035,2481
LS41_to_LS42_RS3_0045,364.64937544899976,2.811325260709905,2482
LS41_to_LS42_RS3_0046,365.05093367699976,2.8053593841699294,2483
LS41_to_LS42_RS3_0047,365.45881158999975,2.799299617235355,2484
LS41_to_LS42_RS3_0048,365.87204153199974,2.7931603361929223,2485
LS41_to_LS42_RS3_0049,366.2849079379997,2.7870264561378004,2486
LS41_to_LS42_RS3_0050,366.69859291899974,2.7808804146648605,2487
LS41_to_LS42_RS3_0051,367.1148041389997,2.774696841324975,2488
LS41_to_LS42_RS3_0052,367.5322885849997,2.768494351901209,2489
LS41_to_LS42_RS3_0053,367.9470714209997,2.762331999798996,2490
LS41_to_LS42_RS3_0054,368.3680346959997,2.756077826054326,2491
LS41_to_LS42_RS3_0055,368.7981678179997,2.749687417583836,2492
LS41_to_LS42_RS3_0056,369.22594115799967,2.7433320679593405,2493
LS41_to_LS42_RS3_0057,369.65262102799966,2.7369929638169825,2494
LS41_to_LS42_RS3_0058,370.0837296279997,2.730588062849739,2495
LS41_to_LS42_RS3_0059,370.5064399379997,2.724307933728254,2496
LS41_to_LS42_RS3_0060,370.9252429279997,2.7180858549394395,2497
LS41_to_LS42_RS3_0061,371.3637453179997,2.711571105797693,2498
LS41_to_LS42_RS3_0062,371.7965156479997,2.705141516814288,2499
LS41_to_LS42_RS3_0063,371.9800900479997,2.7024141858073887,2500
LS42_to_LS43_RS3_0001,372.00904981799965,2.7019839358451194,2501
LS42_to_LS43_RS3_0002,372.31069559799965,2.6975024401197105,2502
LS42_to_LS43_RS3_0003,372.67948688799964,2.6920233759348817,2503
LS42_to_LS43_RS3_0004,373.05245723799965,2.686482224226314,2504
LS42_to_LS43_RS3_0005,373.4372696879997,2.680765136621909,2505
LS42_to_LS43_RS3_0006,373.8279306179997,2.674961159228692,2506
LS42_to_LS43_RS3_0007,374.2068685979997,2.6693313475417364,2507
LS42_to_LS43_RS3_0008,374.58395088799966,2.6637291054988936,2508
LS42_to_LS43_RS3_0009,374.97078284799966,2.6579820144068473,2509
LS42_to_LS43_RS3_0010,375.34881740799966,2.652365624664227,2510
LS42_to_LS43_RS3_0011,375.73939122699966,2.646562941463073,2511
LS42_to_LS43_RS3_0012,376.12659426599964,2.6408103373187566,2512
LS42_to_LS43_RS3_0013,376.51008754499964,2.635112848394624,2513
LS42_to_LS43_RS3_0014,376.8948402719996,2.6293966480838167,2514
LS42_to_LS43_RS3_0015,377.2839623639996,2.6236155329229813,2515
LS42_to_LS43_RS3_0016,377.6675650289996,2.6179164188712187,2516
LS42_to_LS43_RS3_0017,378.0474386059996,2.612272707192172,2517
LS42_to_LS43_RS3_0018,378.43031060599964,2.6065844484955685,2518
LS42_to_LS43_RS3_0019,378.82860846499966,2.600667010656564,2519
LS42_to_LS43_RS3_0020,379.22836067799966,2.5947279657483873,2520
LS42_to_LS43_RS3_0021,379.62072026099963,2.5888987517808077,2521
LS42_to_LS43_RS3_0022,380.0200777909996,2.5829655706051766,2522
LS42_to_LS43_RS3_0023,380.4163070839996,2.57707886506976,2523
LS42_to_LS43_RS3_0024,380.8152713859996,2.5711515260100066,2524
LS42_to_LS43_RS3_0025,381.21670053499963,2.56518756717293,2525
LS42_to_LS43_RS3_0026,381.61522140699964,2.5592668160709118,2526
LS42_to_LS43_RS3_0027,382.01860994299966,2.553273746982516,2527
LS42_to_LS43_RS3_0028,382.4109036879997,2.5474455111579606,2528
LS42_to_LS43_RS3_0029,382.8140435199997,2.5414561370190283,2529
LS42_to_LS43_RS3_0030,383.2063782219997,2.5356272927038765,2530
LS42_to_LS43_RS3_0031,383.6012772609997,2.5297603505068187,2531
LS42_to_LS43_RS3_0032,384.00228143599975,2.523802705430088,2532
LS42_to_LS43_RS3_0033,384.39549879099974,2.5179607477020904,2533
LS42_to_LS43_RS3_0034,384.79447933099976,2.5120331673973655,2534
LS42_to_LS43_RS3_0035,385.18592978999976,2.5062174601173974,2535
LS42_to_LS43_RS3_0036,385.58593379899975,2.5002746743224837,2536
LS42_to_LS43_RS3_0037,385.98641922799976,2.4943247361594105,2537
LS42_to_LS43_RS3_0038,386.3801499039998,2.4884751521159796,2538
LS42_to_LS43_RS3_0039,386.7840610539998,2.4824743186477645,2539
LS42_to_LS43_RS3_0040,387.1776847169998,2.4766263244767392,2540
LS42_to_LS43_RS3_0041,387.5784761569998,2.470671839964673,2541
LS42_to_LS43_RS3_0042,387.9690532049998,2.4648691087908614,2542
LS42_to_LS43_RS3_0043,388.3760264709998,2.4588227820299347,2543
LS42_to_LS43_RS3_0044,388.77350084499983,2.452917578555712,2544
LS42_to_LS43_RS3_0045,389.16729439399984,2.447067060419715,2545
LS42_to_LS43_RS3_0046,389.56874593199984,2.441102768953394,2546
LS42_to_LS43_RS3_0047,389.97078077199984,2.435129811476829,2547
LS42_to_LS43_RS3_0048,390.37254663599987,2.4291608501270927,2548
LS42_to_LS43_RS3_0049,390.76748603599987,2.4232933082941006,2549
LS42_to_LS43_RS3_0050,391.16757978199985,2.4173491892931267,2550
LS42_to_LS43_RS3_0051,391.57623751299985,2.4112778367463363,2551
LS42_to_LS43_RS3_0052,391.97492500199985,2.4053546102462757,2552
LS42_to_LS43_RS3_0053,392.38831550499987,2.399212943778676,2553
LS42_to_LS43_RS3_0054,392.79692207099987,2.3931423513808547,2554
LS42_to_LS43_RS3_0055,393.20354929899986,2.3871011656426795,2555
LS42_to_LS43_RS3_0056,393.6129675519999,2.3810185141607865,2556
LS42_to_LS43_RS3_0057,394.0208594859999,2.3749585389188,2557
LS42_to_LS43_RS3_0058,394.4347725339999,2.368809109096501,2558
LS42_to_LS43_RS3_0059,394.85014968399986,2.3626379273807903,2559
LS42_to_LS43_RS3_0060,395.26839377699986,2.356424152021636,2560
LS42_to_LS43_RS3_0061,395.6792105279999,2.3503207233128607,2561
LS42_to_LS43_RS3_0062,396.0973028279999,2.3441092031143143,2562
LS42_to_LS43_RS3_0063,396.5149599179999,2.3379041487504795,2563
LS42_to_LS43_RS3_0064,396.9336531279999,2.3316837009428797,2564
LS42_to_LS43_RS3_0065,397.3477654879999,2.3255313099789525,2565
LS42_to_LS43_RS3_0066,397.7779043479999,2.319140816260054,2566
LS42_to_LS43_RS3_0067,398.19914021799985,2.3128825926217407,2567
LS42_to_LS43_RS3_0068,398.62176642799983,2.3066037129584465,2568
LS42_to_LS43_RS3_0069,398.93251294799984,2.301987009217172,2569
LS43_to_LS44_RS3_0001,398.9552724879998,2.3016488749285964,2570
LS43_to_LS44_RS3_0002,399.1952913679998,2.298082958691554,2571
LS43_to_LS44_RS3_0003,399.5718651479998,2.2924882714880037,2572
LS43_to_LS44_RS3_0004,399.9553889679998,2.2867903288218665,2573
LS43_to_LS44_RS3_0005,400.3599071779998,2.2807804763751824,2574
LS43_to_LS44_RS3_0006,400.7456089679998,2.2750501760104056,2575
LS43_to_LS44_RS3_0007,401.14841595799976,2.269065746843687,2576
LS43_to_LS44_RS3_0008,401.5392019879998,2.263259910862841,2577
LS43_to_LS44_RS3_0009,401.9415111579998,2.257282877716056,2578
LS43_to_LS44_RS3_0010,402.3363657679998,2.251416595592458,2579
LS43_to_LS44_RS3_0011,402.73986406699976,2.245421895775414,2580
LS43_to_LS44_RS3_0012,403.15253194499974,2.2392909652141766,2581
LS43_to_LS44_RS3_0013,403.5520119079997,2.2333559650740433,2582
LS43_to_LS44_RS3_0014,403.9663559019997,2.2272001327664945,2583
LS43_to_LS44_RS3_0015,404.3704372029997,2.221196771396251,2584
LS43_to_LS44_RS3_0016,404.7840279949997,2.215052129271915,2585
LS43_to_LS44_RS3_0017,405.1935203239997,2.208968377256551,2586
LS43_to_LS44_RS3_0018,405.6008044679997,2.2029174318385087,2587
LS43_to_LS44_RS3_0019,406.0012183189997,2.196968557096582,2588
LS43_to_LS44_RS3_0020,406.41003555799966,2.190894834768851,2589
LS43_to_LS44_RS3_0021,406.82231001399964,2.1847697492057145,2590
LS43_to_LS44_RS3_0022,407.2370843839996,2.178607522881302,2591
LS43_to_LS44_RS3_0023,407.65093354099963,2.172459042275807,2592
LS43_to_LS44_RS3_0024,408.0734242829996,2.1661821752356065,2593
LS43_to_LS44_RS3_0025,408.4864975629996,2.1600452216916173,2594
LS43_to_LS44_RS3_0026,408.9040135699996,2.1538422633718945,2595
LS43_to_LS44_RS3_0027,409.3258207339996,2.147575552123978,2596
LS43_to_LS44_RS3_0028,409.7423529109996,2.1413872103851324,2597
LS43_to_LS44_RS3_0029,410.1615743999996,2.1351589140338527,2598
LS43_to_LS44_RS3_0030,410.58559325699963,2.128859344070904,2599
LS43_to_LS44_RS3_0031,411.01384390499965,2.1224969031694747,2600
LS43_to_LS44_RS3_0032,411.4397336259996,2.1161695381250945,2601
LS43_to_LS44_RS3_0033,411.8639897209996,2.109866443560931,2602
LS43_to_LS44_RS3_0034,412.2949500639996,2.103463745220596,2603
LS43_to_LS44_RS3_0035,412.7249572889996,2.0970752071786176,2604
LS43_to_LS44_RS3_0036,413.1542383889996,2.0906974570418555,2605
LS43_to_LS44_RS3_0037,413.5881480109996,2.084250941807309,2606
LS43_to_LS44_RS3_0038,414.0233811429996,2.0777847634287676,2607
LS43_to_LS44_RS3_0039,414.4589314379996,2.071313873018026,2608
LS43_to_LS44_RS3_0040,414.9121435519996,2.0645805842195073,2609
LS43_to_LS44_RS3_0041,415.3593614029996,2.0579363510809467,2610
LS43_to_LS44_RS3_0042,415.8052124229996,2.051312424698489,2611
LS43_to_LS44_RS3_0043,416.2503356679996,2.044699310734994,2612
LS43_to_LS44_RS3_0044,416.69824801199957,2.0380447596420077,2613
LS43_to_LS44_RS3_0045,417.15745664699955,2.0312223816368418,2614
LS43_to_LS44_RS3_0046,417.60635326799957,2.024553207321982,2615
LS43_to_LS44_RS3_0047,418.0596912639996,2.0178180483178036,2616
LS43_to_LS44_RS3_0048,418.51547614699956,2.01104653636471,2617
LS43_to_LS44_RS3_0049,418.9759481809996,2.0042053882735904,2618
LS43_to_LS44_RS3_0050,419.4399955879996,1.997311121525163,2619
LS43_to_LS44_RS3_0051,419.9064399329996,1.9903812439109012,2620
LS43_to_LS44_RS3_0052,420.3900201299996,1.9831967821035867,2621
LS43_to_LS44_RS3_0053,420.8513189249996,1.9763433509767576,2622
LS43_to_LS44_RS3_0054,421.3053531439996,1.969597848315863,2623
LS43_to_LS44_RS3_0055,421.7785931449996,1.962567008893631,2624
LS43_to_LS44_RS3_0056,422.2616055199996,1.9553909831130551,2625
LS43_to_LS44_RS3_0057,422.7462042679996,1.9481913888813696,2626
LS43_to_LS44_RS3_0058,423.2297381779996,1.9410076147514777,2627
LS43_to_LS44_RS3_0059,423.7609125079996,1.9331160556872609,2628
LS43_to_LS44_RS3_0060,424.25899553799957,1.9257161279646073,2629
LS43_to_LS44_RS3_0061,424.78673396799957,1.9178756154330585,2630
LS43_to_LS44_RS3_0062,425.33236579799956,1.9097692639575239,2631
LS43_to_LS44_RS3_0063,425.8814023979996,1.9016123284419901,2632
LS43_to_LS44_RS3_0064,426.4339514879996,1.8934032085102825,2633
LS43_to_LS44_RS3_0065,427.0754632079996,1.8838723871907224,2634
LS43_to_LS44_RS3_0066,427.9193144579996,1.8713354447884263,2635
LS43_to_LS44_RS3_0067,428.54179386799956,1.8620873829886897,2636
LS43_to_LS44_RS3_0068,429.27339331799953,1.8512181448780618,2637
LS43_to_LS44_RS3_0069,430.13901921799953,1.8383577005162912,2638
LS43_to_LS44_RS3_0070,431.2085135879995,1.8224684198921652,2639
LS43_to_LS44_RS3_0071,432.8555560279995,1.797998614100662,2640
LS43_to_LS44_RS3_0072,434.4322099879995,1.7745745569758173,2641
